,srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool
1615678,108579,2013-06-19 21:00:49,5,219,,,219,21018,4,4.0,1,3.43,0.1043,0.0,19,207.0,1,8192,3,30,2,0,1,1,,992.03,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
3835612,257499,2013-01-24 17:55:42,5,219,,,219,88389,4,4.0,0,3.09,0.2387,5.54,1,199.0,1,19357,2,77,2,0,1,1,-21.7825,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3476244,233413,2012-12-24 14:07:32,24,216,,,99,38541,3,4.0,0,3.66,0.3347,5.28,2,146.69,0,24385,4,194,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,791.31,1
1678986,112773,2013-06-08 21:44:46,5,109,,,129,9717,3,3.5,1,4.74,0.0741,0.0,32,87.0,1,408,5,29,1,0,1,0,,,0,,,,,,,,,,,,,,-1.0,,,-1.0,,,-1.0,,,,,0,,0
1314745,88059,2012-11-26 00:17:51,5,219,,,219,99081,2,3.5,1,1.1,0.0264,4.33,27,65.0,0,16888,1,0,2,0,1,0,,8.21,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
1213458,81145,2013-06-25 13:20:21,18,32,,,98,86131,3,0.0,0,1.61,0.0918,0.0,22,32.71,0,26342,4,122,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3777378,253706,2013-03-29 20:38:42,5,219,,,219,100372,3,3.5,1,0.0,0.0614,5.31,4,153.0,0,14459,1,1,2,0,1,1,,,1,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
4325446,290167,2013-06-20 11:32:58,5,219,,,219,103339,5,5.0,1,3.83,,0.0,34,782.0,0,13912,1,24,1,1,1,0,,2421.0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4056617,272163,2012-11-13 09:31:24,5,219,,,219,62824,3,4.5,1,0.0,,4.78,34,110.0,0,22984,1,10,2,0,1,1,-21.6695,139.19,0,,,,0.0,0.0,,0.0,0.0,,,,,1.0,0.0,18.0,,,,,,,0.0,0.0,,0,,0
1348785,90353,2012-12-20 18:41:53,5,219,,,219,93357,3,4.0,1,2.83,0.0105,5.23,21,149.0,0,5606,1,0,2,0,1,1,,297.09,0,,,,0.0,0.0,,-1.0,0.0,20.0,,,,,,,,,,,,,0.0,0.0,,0,,0
967821,64647,2013-03-01 15:45:53,5,219,,,219,131053,4,4.5,1,1.39,,5.17,34,220.0,0,27026,1,2,2,2,1,0,,211.98,0,,,,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,0,,0
697534,46654,2013-04-04 22:40:01,5,219,,,219,58217,4,4.5,0,4.04,0.0719,5.88,22,395.0,0,15307,2,50,2,0,1,1,,178.64,0,,,,0.0,0.0,,0.0,0.0,5.0,,,,-1.0,0.0,15.0,,,,,,,0.0,0.0,15.0,0,,0
3250056,218236,2013-06-21 18:22:32,5,219,,,219,113788,4,4.0,0,4.92,0.1123,0.0,26,179.0,0,23090,2,7,2,0,1,1,,125.82,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
3045987,204547,2012-11-16 16:37:27,5,219,,,219,59244,2,2.5,1,2.71,,4.1,26,50.0,0,23213,18,11,1,0,1,0,,569.93,1,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
2239123,150319,2013-05-09 17:00:49,14,100,,,100,96554,3,4.5,1,1.1,0.0372,4.71,21,98.33,0,26120,2,1,2,0,1,1,,283.39,1,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,11.0,0,,0
4301470,288631,2012-11-02 10:36:05,5,219,,,219,65790,0,4.5,1,2.4,0.4094,4.33,20,132.0,0,20442,1,6,2,0,1,1,,238.3,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0,,0
4438124,297816,2013-03-24 11:50:54,5,219,,,219,743,3,3.5,1,1.61,0.0366,4.87,16,120.0,0,2360,1,8,2,0,1,0,,,1,,,,,1.0,,,1.0,,-1.0,0.0,40.0,1.0,0.0,49.0,,,,,,,-1.0,0.0,40.0,0,,0
1424763,95538,2013-04-02 22:12:37,12,99,,,215,50078,4,4.0,1,1.39,0.0032,5.2,14,112.81,0,8557,1,1,1,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,,,,1.0,0.0,2.0,0.0,0.0,,0,,0
810103,54168,2013-06-23 11:25:02,5,219,,,219,34435,2,3.0,1,1.61,0.2246,0.0,1,79.0,0,14031,2,5,2,0,1,1,,454.28,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
1597838,107380,2012-11-10 19:46:26,5,219,,,215,15,4,3.5,0,2.08,0.0099,4.83,21,57.0,1,22879,1,15,4,0,2,0,,5799.97,1,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0,,0
818651,54752,2013-03-27 21:33:36,14,100,,,137,51025,3,3.0,0,4.55,0.3325,4.68,12,102.36,0,1151,7,106,2,0,1,0,,5461.4,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4878079,327444,2012-12-19 17:16:11,5,219,,,219,120962,2,3.0,1,0.69,0.0074,4.36,35,60.0,0,8628,2,1,2,0,1,1,,42.61,1,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
3627319,243674,2012-12-25 16:19:32,5,219,4.5,439.45,219,28977,3,3.5,1,0.69,,4.67,9,129.0,0,17271,1,3,4,4,2,1,,62.57,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1133597,75694,2013-04-14 22:18:22,15,55,5.0,166.89,31,70904,4,5.0,0,6.06,0.05,6.01,15,402.03,0,23495,2,140,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1596524,107282,2012-11-16 11:22:32,24,216,,,103,135840,4,4.5,0,2.3,0.1396,4.95,5,20.19,0,25701,1,61,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3358940,225667,2013-06-09 15:41:51,14,100,,,219,111140,0,4.0,1,1.79,,0.0,22,112.78,0,1244,3,35,2,0,1,0,,559.89,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1401689,93941,2013-06-12 20:47:49,15,55,,,55,139723,4,4.5,1,2.56,0.0506,0.0,14,342.67,0,9037,1,2,1,0,1,1,,,0,,,,,,,,,,,,,1.0,0.0,22.0,0.0,0.0,8.0,,,,,,,0,,0
4045318,271396,2013-06-04 20:52:59,12,99,,,99,113372,4,4.5,0,4.14,0.2264,0.0,2,171.33,1,21150,1,4,2,0,1,1,,,0,,,,,,,,,,,,,0.0,0.0,13.0,,1.0,,0.0,0.0,,,,,0,,0
4934516,331194,2013-04-13 20:29:49,16,31,,,31,2196,4,4.5,0,6.83,0.7355,5.6,7,198.03,1,6285,4,118,2,1,1,1,,0.63,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1449248,97173,2012-11-05 18:19:58,5,219,,,219,59530,3,4.5,1,2.89,0.0093,4.89,12,106.0,0,10737,4,7,3,0,1,0,,441.57,1,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
342907,23009,2013-05-14 15:39:35,5,202,,,202,2542,3,0.0,0,2.94,,4.55,29,38.0,0,17602,1,2,2,0,1,1,,,1,,,,,,,,,,-1.0,0.0,2.0,-1.0,0.0,3.0,,,,,,,,,,0,,0
1366772,91556,2013-01-07 23:11:46,22,92,,,117,73685,4,3.5,0,2.94,0.0514,4.73,12,63.92,0,3848,3,136,2,0,1,1,-5.9845,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3773954,253486,2012-12-26 20:29:00,15,55,,,215,27597,2,3.5,0,4.19,0.1874,4.78,9,38.73,0,10801,1,7,2,0,1,0,,,1,,,,,,,,,,,,,1.0,0.0,27.0,,,,1.0,0.0,2.0,,,,0,,0
959106,64040,2013-06-27 15:21:25,11,103,,,31,60120,0,0.0,0,4.2,0.7152,0.0,20,221.34,0,8683,4,90,2,1,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3503648,235237,2013-02-27 20:33:59,5,219,,,219,97099,4,4.0,1,3.22,0.3611,6.05,2,318.0,0,12588,1,6,2,1,1,0,,22.87,0,,,,0.0,0.0,18.0,0.0,0.0,18.0,,,,0.0,0.0,,,,,,,,0.0,0.0,18.0,0,,0
2992847,200925,2013-06-13 22:09:37,5,219,,,100,49498,3,3.5,1,3.04,0.0204,0.0,32,182.0,0,18139,3,7,2,0,1,1,,1218.67,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
3839210,257735,2013-02-27 18:20:12,14,100,,,100,65146,3,4.5,1,4.43,0.205,5.46,16,171.08,0,12454,6,92,2,0,1,0,,2754.64,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
198055,13295,2012-11-29 00:27:30,24,216,,,129,9489,5,4.5,1,5.27,0.0698,5.24,8,124.87,1,19968,2,33,1,1,1,0,,,1,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0,,0
3408788,228932,2012-11-21 18:42:35,5,219,,,219,120694,4,4.0,0,4.29,0.5203,5.45,7,409.0,0,10424,2,40,2,0,1,0,,167.11,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2798109,187852,2013-06-12 00:46:47,5,219,,,219,90845,4,4.0,1,4.16,0.2573,0.0,4,50.0,0,8192,3,355,8,0,2,0,,239.25,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
366868,24569,2013-02-26 11:39:30,5,219,,,219,87698,3,4.0,1,5.23,0.5501,5.6,12,387.0,0,25426,6,11,3,0,1,0,,1152.28,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1772468,119028,2013-06-26 10:49:59,5,219,,,219,35377,3,4.0,1,3.97,0.0334,0.0,29,139.0,0,16534,2,16,2,0,1,1,,647.51,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
1860589,124894,2012-12-18 17:04:40,18,129,,,100,114449,3,1.0,0,1.39,,4.81,33,62.18,1,6792,8,39,2,0,1,0,,5003.69,0,,,,,,,,,,,,,-1.0,0.0,25.0,,,,,,,-1.0,0.0,25.0,0,,0
1637420,109982,2013-01-20 18:09:36,14,100,,,23,43858,4,4.5,0,3.81,0.0256,5.28,14,173.44,0,19304,2,113,1,0,1,0,,4260.84,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
711816,47626,2013-01-03 09:09:21,4,22,,,22,111533,3,4.0,0,3.74,0.172,4.27,28,73.81,0,27529,1,2,2,0,1,1,,,1,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,,0
469501,31455,2013-04-10 17:17:15,12,195,2.83,337.07,27,6082,5,4.5,0,1.39,0.0206,6.04,26,394.72,1,18945,13,115,2,1,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2312353,155281,2013-05-12 23:16:29,18,129,,,31,98480,3,4.5,0,2.08,0.0385,5.18,10,219.54,0,12287,3,5,1,0,1,1,,112.78,1,,,,,,,,,,,,,-1.0,0.0,5.0,,,,,0.0,,,,,0,,0
1540151,103334,2013-02-10 19:23:26,7,100,,,100,93725,2,4.0,0,1.1,0.0778,4.76,27,119.76,1,19215,1,5,2,0,1,1,,233.23,0,,,,-1.0,0.0,4.0,,,,,,,,1.0,,,,,,,,-1.0,0.0,6.0,0,,0
3979013,267059,2012-12-31 21:00:01,5,219,3.5,501.18,219,24861,2,3.5,0,1.1,0.0243,4.45,37,82.0,0,10165,1,33,2,1,1,1,,927.92,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4285726,287651,2013-04-05 14:32:36,5,219,2.25,41.2,219,78500,3,3.0,1,4.16,0.2585,4.62,15,29.0,0,8192,1,62,2,0,1,1,,2233.85,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
1488424,99779,2013-04-03 11:35:04,5,219,,,219,103664,3,4.5,1,3.64,0.11900000000000001,5.1,18,159.0,0,27451,1,1,2,0,1,1,-23.3412,1015.59,1,,,,-1.0,0.0,6.0,-1.0,0.0,6.0,,,,,,,,,,,,,-1.0,0.0,6.0,0,,0
2483325,166785,2013-04-10 16:23:08,14,59,,,59,134061,4,4.0,1,1.61,0.4262,4.75,7,90.71,0,25668,1,4,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,-1.0,0.0,3.0,,,,,,,,,,1,98.28,1
918014,61282,2012-11-07 22:14:17,14,100,,,219,120665,3,4.0,1,1.95,0.0203,4.94,2,77.25,1,13539,2,3,3,0,1,1,,238.86,0,,,,0.0,0.0,,0.0,0.0,7.0,,,,0.0,0.0,,,,,,,,0.0,0.0,7.0,0,,0
865169,57797,2013-04-23 21:50:26,15,55,,,219,124374,5,4.5,0,1.1,0.0141,5.99,31,390.12,1,27620,2,30,6,2,3,1,,,1,,,,0.0,0.0,7.0,,,,,,,,,,,,,,,,0.0,0.0,16.0,0,,0
132480,8860,2013-02-10 14:27:38,5,219,,,219,40838,3,4.5,1,2.64,0.1066,4.72,3,111.0,0,15934,2,6,2,0,1,1,,149.12,1,,,,,,,,-1.0,,,,,,,,,,,,,,,-1.0,,0,,0
2483598,166800,2013-04-14 15:07:55,32,220,,,220,96792,4,3.5,0,0.69,0.0018,4.87,14,167.07,0,22043,4,74,3,1,1,1,,858.89,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2995460,201117,2013-06-12 06:11:13,5,219,,,219,70613,2,4.0,1,1.61,0.11699999999999999,0.0,10,85.0,0,24009,1,4,2,0,1,0,-50.3998,,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
3874431,260042,2013-06-04 11:29:00,5,219,,,219,111519,2,3.5,1,2.64,0.0239,0.0,7,165.0,0,7434,5,5,4,0,2,0,,12.7,1,,,,-1.0,0.0,5.0,-1.0,0.0,6.0,,,,0.0,0.0,10.0,,,,,,,-1.0,0.0,5.0,0,,0
1880792,126251,2013-01-16 00:25:50,17,98,,,219,64336,4,4.0,1,2.48,0.0565,5.43,4,253.61,0,15764,3,63,2,1,1,0,,,0,,,,,,,,1.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
2414405,162128,2013-04-14 17:58:57,5,219,,,219,108699,3,4.0,1,0.69,0.0097,4.77,7,95.0,0,20583,2,54,1,1,2,1,,150.52,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
128854,8631,2013-03-04 15:48:09,5,219,,,219,121251,3,4.0,1,3.09,0.0065,4.57,36,95.0,0,10737,1,1,1,1,1,0,,307.07,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1536658,103108,2012-12-06 00:55:15,18,117,,,117,71881,5,4.0,1,3.95,0.0015,5.75,9,203.58,0,1588,4,2,2,0,1,1,,,1,,,,0.0,0.0,,0.0,0.0,13.0,0.0,0.0,,0.0,0.0,,,,,,,,1.0,0.0,13.0,0,,0
1616806,108640,2013-06-26 21:32:20,15,55,,,215,125766,4,4.0,0,3.81,0.0033,0.0,8,185.3,0,3648,10,39,2,0,1,0,,,0,,,,,,,,,,,,,-1.0,0.0,10.0,-1.0,0.0,10.0,-1.0,0.0,11.0,,,,0,,0
3916729,262933,2013-05-25 23:33:10,5,219,,,205,58079,5,5.0,0,4.37,0.1074,5.92,7,730.0,1,28317,1,197,2,0,1,0,,8833.06,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
465917,31211,2013-06-09 10:28:57,5,219,,,219,89782,0,5.0,1,1.95,0.0987,0.0,9,103.0,0,4454,1,0,2,1,1,0,,103.85,1,,,,1.0,0.0,12.0,1.0,0.0,12.0,,,,,,,,,,,,,1.0,0.0,12.0,0,,0
4660210,312615,2013-03-07 14:31:32,19,158,,,158,133619,3,0.0,0,3.64,,4.13,3,18.91,1,26957,1,14,1,1,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1715182,115222,2013-03-11 17:16:05,5,219,,,219,119382,3,4.0,1,3.85,0.2838,5.23,21,176.0,0,27182,3,17,2,0,1,1,,411.07,0,,,,0.0,0.0,,,1.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
3418671,229609,2012-12-26 04:02:41,5,219,,,219,3814,3,4.0,1,1.39,0.0202,5.19,7,179.0,1,19194,1,140,2,0,1,0,,1933.88,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
661462,44264,2013-04-19 07:54:51,5,219,,,219,19553,2,3.5,1,2.08,0.0552,4.46,9,90.0,0,6806,1,13,1,0,1,1,,65.65,0,,,,0.0,0.0,,,,,,,,-1.0,0.0,26.0,,,,,,,-1.0,0.0,26.0,0,,0
4864803,326487,2012-11-05 15:19:41,5,219,,,219,131344,5,5.0,1,4.58,0.1372,6.21,6,299.0,1,18774,3,12,2,0,1,1,,167.49,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,10.0,0,,0
287019,19226,2013-04-06 21:09:51,14,100,,,31,55684,3,4.0,1,6.48,0.8015,5.53,30,281.05,0,7770,2,35,2,0,1,1,,4897.15,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4514932,302838,2013-04-23 18:18:20,14,100,,,219,20021,3,4.0,1,1.95,0.0005,4.49,25,114.07,0,7434,2,206,2,0,1,1,,390.74,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4563889,306244,2013-06-15 11:13:24,14,100,,,100,92432,4,4.0,1,2.71,0.03,0.0,22,82.6,0,7306,1,126,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2025967,135972,2013-01-10 20:58:33,5,219,,,219,38846,3,3.5,1,4.71,0.3906,5.25,15,159.0,1,18933,5,20,1,0,1,0,,4964.99,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,0,,0
3015450,202443,2013-02-17 17:04:31,16,31,,,215,120695,4,4.5,1,4.45,0.0288,5.53,28,240.55,0,8557,4,117,2,2,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3894841,261417,2012-11-14 08:44:03,5,219,,,219,72905,3,3.5,1,4.3,0.0617,4.94,13,139.0,1,10424,4,84,4,0,1,0,,1820.31,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3370649,226404,2013-01-28 22:09:51,18,129,,,99,111679,3,4.0,0,5.09,0.2549,4.95,18,48.44,0,2896,6,9,1,1,1,0,,,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
4012415,269229,2013-03-08 19:20:24,5,219,,,219,39159,0,4.5,1,1.39,,4.69,28,72.0,0,5614,1,6,2,0,1,1,,12.91,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
312667,20944,2012-11-25 17:29:35,5,219,,,219,32107,3,4.5,1,1.1,0.0015,4.89,2,86.0,0,3073,5,80,2,2,1,0,,2485.65,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
4310460,289197,2012-12-19 08:00:40,5,219,,,27,5712,4,4.0,0,1.61,0.038,6.05,6,326.0,0,18945,4,3,2,1,1,1,,1657.19,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
1866519,125274,2013-05-01 21:32:53,14,100,,,100,103019,4,4.5,1,4.65,0.8275,5.62,2,202.32,0,9536,2,17,4,0,1,1,,59.61,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
551600,36871,2013-02-02 16:57:41,14,100,,,219,45216,3,3.5,1,3.09,0.1433,4.73,10,125.44,0,27043,2,53,2,0,1,0,,209.8,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
4023545,269976,2013-01-17 06:58:44,5,219,,,219,25168,3,4.0,1,4.49,0.0444,5.41,34,140.0,0,26522,1,0,1,0,1,1,,1481.56,0,,,,,1.0,,-1.0,0.0,18.0,,,,-1.0,0.0,7.0,,,,,,,-1.0,0.0,18.0,0,,0
255519,17105,2013-03-15 16:22:14,32,117,,,31,47854,0,0.0,0,5.76,,4.96,20,129.07,0,12734,1,91,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1009268,67414,2013-03-15 12:56:44,5,219,,,219,114820,2,2.5,1,3.3,0.0105,4.33,26,85.0,1,8347,7,9,2,2,1,0,,201.65,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
2371205,159228,2013-03-17 21:40:45,32,220,,,220,78945,5,4.5,1,5.1,0.5165,5.39,20,198.81,0,10757,2,11,2,0,1,1,,0.2,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
235000,15731,2013-03-04 15:22:58,15,55,,,39,47308,4,4.0,0,4.33,0.0754,5.31,22,149.64,0,15122,7,39,1,0,1,0,,,0,,,,0.0,0.0,,-1.0,0.0,14.0,-1.0,0.0,16.0,-1.0,0.0,3.0,,,,,,,,,,0,,0
3445902,231398,2013-05-02 10:05:35,5,219,,,219,114939,3,4.5,1,1.39,0.0033,5.12,9,191.0,0,23435,2,17,1,0,1,0,,295.33,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
4706784,315740,2013-03-02 10:32:33,5,219,,,219,82937,0,4.0,1,1.39,0.0475,4.78,31,135.0,0,3715,1,118,2,0,1,1,,350.34,0,,,,,,,,,,,,,,,,,,,,,,,,,1,134.99,1
3154558,211791,2013-02-08 17:56:40,5,219,,,219,67281,3,4.5,1,2.89,0.0074,4.88,35,159.0,0,3602,2,27,3,0,2,1,,1185.77,0,,,,,,,0.0,0.0,7.0,,,,-1.0,0.0,7.0,,,,,,,-1.0,0.0,7.0,0,,0
2200096,147754,2013-06-26 17:59:13,16,31,,,31,70233,4,4.0,0,1.95,,0.0,32,657.12,0,21935,7,45,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1266045,84757,2012-12-20 18:46:30,5,219,,,219,103941,3,3.0,1,2.56,0.0787,4.92,10,85.0,0,10120,1,11,1,0,1,0,,74.35,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
4943831,331829,2013-01-20 20:17:00,9,59,,,59,62190,4,3.5,0,2.89,,5.12,18,97.22,1,5454,1,48,2,0,1,1,,121.75,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1863880,125091,2013-05-14 10:58:40,5,219,,,219,16169,3,3.5,1,2.3,0.1042,4.51,16,85.0,0,24994,1,0,1,0,1,0,,133.41,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3520185,236323,2013-03-03 15:06:37,24,216,,,219,20806,2,2.5,0,2.2,0.273,4.89,6,80.0,0,24459,1,57,2,0,1,0,,,0,,,,-1.0,0.0,26.0,,,,,,,,,,,,,,,,,,,0,,0
154673,10356,2013-01-18 19:10:40,10,4,,,4,15594,3,3.5,1,1.1,,4.53,12,75.91,1,21431,2,7,2,0,1,1,,,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
2693640,180773,2013-03-21 21:06:25,15,55,,,55,4047,4,4.0,1,0.0,0.0559,5.38,4,227.58,0,5867,1,7,1,0,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,1.0,11.0,0.0,0.0,11.0,,,,0,,0
517947,34603,2013-04-01 23:59:22,5,41,,,99,98155,3,0.0,0,2.4,,4.86,18,102.0,0,16126,4,4,2,0,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
1267522,84861,2013-04-08 05:48:47,5,219,,,219,33366,0,4.5,0,1.39,0.1985,4.56,2,89.0,0,17035,1,5,2,0,1,1,-8.6706,20.65,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
129649,8683,2013-01-01 16:46:06,12,99,,,99,67718,3,3.5,1,4.22,0.2023,4.89,12,81.85,1,2219,2,2,2,0,1,1,,,0,,,,,,,,,,,,,-1.0,0.0,9.0,,,,,,,,,,0,,0
2279450,153041,2013-02-18 13:46:01,5,219,,,59,97111,4,4.5,0,1.61,0.1616,4.56,3,69.0,0,21840,7,33,2,1,1,0,,1250.76,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4179148,280389,2013-01-20 14:02:50,24,216,,,216,62292,4,0.0,0,0.69,,5.19,7,201.8,0,27556,1,40,4,0,2,1,,,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,1,,0
993736,66376,2013-05-15 16:22:41,5,219,2.78,97.32,219,45087,2,3.5,1,1.61,,4.37,38,75.0,0,15846,2,10,1,0,1,1,,288.41,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,31.0,0,,0
3725101,250176,2013-01-09 07:10:37,5,219,,,219,127788,3,0.0,1,2.08,,4.85,31,87.0,0,10360,1,31,1,0,1,1,,,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
151575,10162,2013-03-02 19:10:58,24,216,,,31,10503,4,4.5,1,4.75,0.0276,5.68,7,219.38,1,6785,2,46,2,1,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0,,0
3125557,209873,2012-11-22 16:35:54,14,100,3.63,126.03,219,72631,3,3.5,1,4.26,0.0983,4.91,38,149.42,0,13870,2,262,3,2,1,0,,1209.57,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
355224,23792,2012-12-09 07:50:47,14,100,,,219,36594,3,3.0,1,2.48,0.026000000000000002,4.68,25,99.15,0,22097,1,7,2,0,1,0,,870.41,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1975514,132637,2013-03-18 01:26:43,32,202,,,202,61327,5,4.5,0,4.99,0.0274,6.21,9,523.2,1,22784,3,4,4,1,1,1,,,1,,,,0.0,0.0,9.0,,1.0,,0.0,0.0,,-1.0,0.0,56.0,,,,,,,,,,1,,0
862236,57585,2013-01-06 14:24:43,15,55,,,55,121701,4,4.0,1,5.44,0.1479,5.82,4,192.83,0,5944,2,75,2,0,1,1,,,1,,,,,,,,,,,,,1.0,0.0,21.0,,,,1.0,0.0,38.0,,,,0,,0
174342,11677,2012-12-31 11:31:55,5,219,,,219,121496,1,2.5,0,3.66,0.0044,4.9,34,51.0,0,9265,3,0,1,0,1,0,,236.27,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4445308,298268,2013-02-19 09:37:03,5,219,,,219,1722,3,4.0,0,5.72,0.1136,5.82,3,199.0,1,5143,1,31,2,0,1,1,-12.2355,1069.85,0,,,,-1.0,0.0,5.0,1.0,0.0,5.0,-1.0,0.0,7.0,-1.0,0.0,5.0,,,,,,,-1.0,0.0,7.0,0,,0
